Ticker,Total Return,Win Rate,Trades,Final Balance
STGUSDT,9.249959245397804,39.89071038251366,183,10924.99592453978
STXUSDT,12.719239444906307,42.48366013071895,153,11271.92394449063
STRAXUSDT,-1.4722836165044282,29.629629629629626,27,9852.771638349557
STPTUSDT,-3.8990000925592176,13.793103448275861,29,9610.099990744078
SUPERUSDT,8.380550059099187,39.80582524271845,103,10838.055005909919
SUNUSDT,4.642137962543984,45.0,60,10464.213796254398
SUIUSDT,-0.5912365406727622,36.496350364963504,137,9940.876345932724
REZUSDT,8.126446690102512,40.25974025974026,77,10812.644669010251
SFPUSDT,-3.451672952149802,32.03463203463203,231,9654.83270478502
STOUSDT,-1.0588842637566087,36.0,25,9894.11157362434
RSRUSDT,3.8890782796819985,36.577181208053695,298,10388.9078279682
SHELLUSDT,3.579243954203594,40.54054054054054,37,10357.92439542036
SPELLUSDT,6.07263158066944,38.144329896907216,194,10607.263158066944
SQDUSDT,0.011213237050524185,31.57894736842105,19,10001.121323705052
SPXUSDT,2.775134784638467,36.666666666666664,60,10277.513478463847
SKLUSDT,0.6444290349366747,34.93150684931507,292,10064.442903493667
SOMIUSDT,9.771011619958134,66.66666666666666,9,10977.101161995814
SOPHUSDT,-2.3415030185597425,32.0,25,9765.849698144026
SOLVUSDT,-5.567684924142413,17.94871794871795,39,9443.231507585759
RENDERUSDT,6.553288480010415,46.15384615384615,65,10655.328848001041
SOONUSDT,1.4177522065048287,35.0,20,10141.775220650483
SCUSDT,-4.976249961159319,25.862068965517242,58,9502.375003884068
SONICUSDT,-1.3650534562013854,31.372549019607842,51,9863.494654379861
SNTUSDT,0.4260480364114301,34.61538461538461,26,10042.604803641143
STEEMUSDT,-1.094735525745873,32.38095238095238,105,9890.526447425413
RVNUSDT,12.978552874602247,38.059701492537314,268,11297.855287460225
SPKUSDT,-0.77428549472339,27.77777777777778,18,9922.571450527661
SANDUSDT,-6.007284720517364,33.57664233576642,274,9399.271527948264
REIUSDT,-0.5920769187168844,33.92857142857143,56,9940.792308128312
REDUSDT,-3.476339396168933,26.666666666666668,30,9652.366060383107
QUICKUSDT,-7.739537844124553,24.137931034482758,58,9226.046215587545
RESOLVUSDT,2.0776522240935265,42.857142857142854,21,10207.765222409353
QNTUSDT,-2.1043175442571194,30.508474576271187,177,9789.568245574288
RAYUSDT,3.302540292558824,32.5,80,10330.254029255882
SIRENUSDT,3.1877032145719206,42.857142857142854,35,10318.770321457192
SEIUSDT,1.9100517999724433,36.87943262411347,141,10191.005179997244
SLPUSDT,-0.8670649631908781,20.0,10,9913.293503680912
RADUSDT,-1.6440454103411137,32.142857142857146,56,9835.595458965889
SKYAIUSDT,2.479767730658441,42.857142857142854,28,10247.976773065844
RUNEUSDT,-2.870280115192945,35.06944444444444,288,9712.971988480705
SIGNUSDT,1.9908285951852303,33.33333333333333,27,10199.082859518523
ROSEUSDT,5.104380727889456,36.486486486486484,222,10510.438072788946
SAHARAUSDT,-4.6232373215171725,16.666666666666664,18,9537.676267848283
REEFUSDT,1.4521570131855697,35.9375,192,10145.215701318557
SAPIENUSDT,0.8168377025192967,37.5,8,10081.68377025193
SKATEUSDT,-1.7564823972108208,30.0,20,9824.351760278918
RONINUSDT,2.4323554049729137,37.83783783783784,111,10243.235540497291
RPLUSDT,1.322423465667016,37.735849056603776,53,10132.242346566702
SCRUSDT,-6.975673215343231,26.53061224489796,49,9302.432678465677
SCRTUSDT,-1.1172318885798813,33.33333333333333,48,9888.276811142012
RENUSDT,-3.3133339941134,34.234234234234236,222,9668.66660058866
UBUSDT,2.9188652480266684,75.0,4,10291.886524802667
SAFEUSDT,-4.202570496138633,24.137931034482758,58,9579.742950386137
RDNTUSDT,4.334307128364653,35.833333333333336,120,10433.430712836465
QTUMUSDT,-17.402164937483903,27.906976744186046,344,8259.78350625161
SANTOSUSDT,-3.6574705032518433,27.419354838709676,62,9634.252949674816
PUFFERUSDT,-3.025187362888373,17.391304347826086,23,9697.481263711163
RAREUSDT,-1.0266823588577607,30.357142857142854,56,9897.331764114224
RAYSOLUSDT,-2.0473906240522775,32.6530612244898,49,9795.260937594772
RLCUSDT,-2.974336243423404,34.83870967741935,310,9702.56637565766
PORTALUSDT,4.198588093963972,40.0,95,10419.858809396397
SAGAUSDT,-3.1847571010043247,34.02061855670103,97,9681.524289899568
RIFUSDT,6.655587752488517,40.51724137931034,116,10665.558775248852
VELODROMEUSDT,-2.234306886598097,30.434782608695656,46,9776.56931134019
VINEUSDT,11.484880937875369,46.15384615384615,39,11148.488093787537
ZORAUSDT,-3.4027642904620734,27.27272727272727,11,9659.723570953793
VVVUSDT,-7.754037413447186,24.137931034482758,29,9224.596258655281
XVGUSDT,-1.3492625600026622,32.57575757575758,132,9865.073743999734
ZRCUSDT,-1.9395264388530813,26.666666666666668,15,9806.047356114692
XMRUSDT,-13.220084099904362,29.47019867549669,302,8677.991590009564
ZETAUSDT,-2.614370340817477,32.608695652173914,92,9738.562965918252
XEMUSDT,-9.080660537969653,27.835051546391753,194,9091.933946203035
ZEREBROUSDT,-9.889929807179833,22.857142857142858,35,9011.007019282017
XLMUSDT,-16.470422516472535,29.780564263322884,319,8352.957748352746
ZKUSDT,9.059550180764418,41.9753086419753,81,10905.955018076442
WAVESUSDT,-7.414414384104385,31.221719457013574,221,9258.558561589562
WAXPUSDT,1.9494041901720085,33.9622641509434,106,10194.9404190172
VIRTUALUSDT,1.5637114346107046,37.735849056603776,53,10156.37114346107
VTHOUSDT,-2.226982178818744,28.947368421052634,38,9777.301782118126
WLDUSDT,22.585275162989383,46.92307692307692,130,12258.527516298938
YALAUSDT,-1.3667521056575604,25.0,12,9863.324789434244
VOXELUSDT,0.4892714549683842,35.9375,64,10048.927145496838
WOOUSDT,0.8299708553739219,34.5360824742268,194,10082.997085537392
WUSDT,-4.492834062171569,30.952380952380953,84,9550.716593782843
WCTUSDT,5.611162289995573,38.46153846153847,26,10561.116228999557
WIFUSDT,-6.670927282470329,32.231404958677686,121,9332.907271752967
WLFIUSDT,0.6304395413830389,40.0,5,10063.043954138304
SYSUSDT,-0.18950870413837037,33.89830508474576,59,9981.049129586163
XNYUSDT,5.248954879847606,66.66666666666666,9,10524.89548798476
ZKJUSDT,3.319911223834097,44.0,25,10331.99112238341
TUSDT,-0.5562255600001118,34.375,160,9944.377443999989
XPLUSDT,6.39785833890608,60.0,10,10639.785833890608
XCNUSDT,3.8100502358754604,52.94117647058824,17,10381.005023587546
TREEUSDT,2.156534233158145,38.46153846153847,13,10215.653423315815
XAIUSDT,8.499359733515957,39.77272727272727,88,10849.935973351596
TRUUSDT,2.3531104526559647,35.526315789473685,152,10235.311045265596
WALUSDT,-2.805406124955425,25.806451612903224,31,9719.459387504457
VETUSDT,-15.017108380961744,32.142857142857146,308,8498.289161903826
VIDTUSDT,0.7842240850125564,37.03703703703704,27,10078.422408501256
TLMUSDT,-4.263760569491805,32.48407643312102,157,9573.62394305082
TURBOUSDT,7.764911260394657,42.25352112676056,71,10776.491126039466
TRBUSDT,-7.3157434166411255,33.91812865497076,171,9268.425658335887
UNFIUSDT,-12.685595456711706,31.627906976744185,215,8731.44045432883
UXLINKUSDT,-7.748697690470108,30.158730158730158,63,9225.13023095299
USTCUSDT,-2.631327827958903,33.33333333333333,108,9736.86721720411
USUALUSDT,7.673133793147881,43.18181818181818,44,10767.313379314788
XPINUSDT,3.2462737266337713,33.33333333333333,3,10324.627372663377
THETAUSDT,-0.08581406750818132,35.20710059171598,338,9991.418593249182
VANRYUSDT,1.7817399897698125,37.11340206185567,97,10178.173998976981
UNIUSDT,15.92786438849067,37.12374581939799,299,11592.786438849067
UMAUSDT,-4.7521854511900345,26.845637583892618,149,9524.781454880997
TRXUSDT,-0.6040898486891092,34.411764705882355,340,9939.591015131089
THEUSDT,2.515377309888481,39.53488372093023,43,10251.537730988848
VICUSDT,-0.8480699474683752,34.375,32,9915.193005253162
USELESSUSDT,-5.258810995980602,25.0,16,9474.11890040194
VANAUSDT,-3.7210165433074325,26.923076923076923,52,9627.898345669257
USDCUSDT,-0.28682033155520914,16.736401673640167,239,9971.317966844479
TWTUSDT,-0.30261215430178706,29.411764705882355,102,9969.738784569821
VELVETUSDT,-4.158949675106869,22.22222222222222,9,9584.105032489313
TAOUSDT,-6.520766951317128,31.57894736842105,95,9347.923304868287
TONUSDT,-2.315555832011141,29.213483146067414,89,9768.444416798886
TOKENUSDT,10.104406627052795,36.666666666666664,120,11010.44066270528
TROYUSDT,6.094099029525168,45.0,20,10609.409902952517
TUTUSDT,-2.0724498246507754,27.27272727272727,33,9792.755017534922
TANSSIUSDT,-4.589861048042603,23.809523809523807,21,9541.01389519574
TNSRUSDT,-7.670742501556852,30.107526881720432,93,9232.925749844315
TOWNSUSDT,2.1519022975582267,57.14285714285714,7,10215.190229755823
TRUMPUSDT,5.330626794031759,52.0,50,10533.062679403176
TIAUSDT,3.106906281065985,36.29032258064516,124,10310.690628106599
TSTUSDT,-3.349387398785584,30.303030303030305,33,9665.061260121442
SXPUSDT,0.8880900750145339,31.901840490797547,326,10088.809007501453
SYNUSDT,-0.6018879289576398,32.87671232876712,73,9939.811207104236
SWELLUSDT,-4.232465650080776,32.075471698113205,53,9576.753434991922
SUSHIUSDT,2.652033650910362,35.57046979865772,298,10265.203365091036
TAUSDT,-7.511675857420105,18.75,16,9248.83241425799
STORJUSDT,-14.501289327600153,29.794520547945208,292,8549.871067239985
SYRUPUSDT,-2.5474349945750507,32.25806451612903,31,9745.256500542495
TAKEUSDT,-1.0603137131190306,25.0,4,9893.968628688097
TAIKOUSDT,-2.0220039302567785,17.647058823529413,17,9797.799606974322
SWARMSUSDT,-5.947711284758534,26.666666666666668,45,9405.228871524147
TAGUSDT,4.8869709302984665,66.66666666666666,9,10488.697093029847
SXTUSDT,-1.3910358082660605,39.130434782608695,23,9860.896419173394
ZROUSDT,0.788790938701586,36.84210526315789,76,10078.879093870159
ZILUSDT,8.829268369036255,35.57046979865772,298,10882.926836903625
ZENUSDT,4.3123862230755,34.32835820895522,268,10431.23862230755
ZECUSDT,-6.802934217497422,32.24852071005917,338,9319.706578250258
ZRXUSDT,11.61855777885512,38.46153846153847,299,11161.855777885512
YFIUSDT,1.1409215524852334,32.17993079584775,289,10114.092155248523
XVSUSDT,-1.790901328993932,30.405405405405407,148,9820.909867100607
XRPUSDT,0.6355530350853769,34.21828908554572,339,10063.555303508538
YGGUSDT,-8.62209185703632,28.57142857142857,119,9137.790814296368
XTZUSDT,-10.808740744070528,32.448377581120944,339,8919.125925592947
XANUSDT,0.6022224401315361,50.0,6,10060.222244013154
LYNUSDT,0.0,0.0,0,10000.0
METUSDT,0.8314896953302741,50.0,2,10083.148969533027
NOMUSDT,3.2843529375384968,60.0,5,10328.43529375385
2ZUSDT,1.4639819648238155,66.66666666666666,3,10146.398196482382
GIGGLEUSDT,0.10702266109372431,50.0,4,10010.702266109372
EDENUSDT,2.310026177393247,100.0,2,10231.002617739325
MONUSDT,-0.9782996167899546,0.0,1,9902.170038321005
VFYUSDT,4.0055289003222425,66.66666666666666,3,10400.552890032224
KGENUSDT,-1.8117442591428519,0.0,1,9818.825574085715
EVAAUSDT,-2.490257209664851,0.0,1,9750.974279033515
ENSOUSDT,0.0,0.0,0,10000.0
LIGHTUSDT,-1.2617020496227997,20.0,5,9873.82979503772
RECALLUSDT,0.0,0.0,0,10000.0
YBUSDT,1.4637668563198896,50.0,2,10146.376685631989
4USDT,-1.4476323073608184,0.0,1,9855.236769263918
TRUTHUSDT,-4.883581254670625,0.0,3,9511.641874532937
CLOUSDT,0.0,0.0,0,10000.0
FFUSDT,0.21698887593111066,50.0,2,10021.698887593111
EULUSDT,-1.1205101540225768,25.0,4,9887.948984597742
BLUAIUSDT,0.0,0.0,0,10000.0
LABUSDT,0.0,0.0,0,10000.0
RVVUSDT,0.0,0.0,0,10000.0
RIVERUSDT,1.8253185187406051,50.0,2,10182.53185187406
ZBTUSDT,0.0,0.0,0,10000.0
币安人生USDT,0.0,0.0,0,10000.0
TURTLEUSDT,0.0,0.0,0,10000.0
ONUSDT,0.0,0.0,0,10000.0
APRUSDT,0.0,0.0,0,10000.0
